NAME;SOCR;Region;Area;City;Settlement;Street;Level;Type
Первомайский;с/с;0002;039;011;000;0000;CITY;306
Сарвинский;с/с;0002;039;012;000;0000;CITY;306
Старобедеевский;с/с;0002;039;013;000;0000;CITY;306
Староисаевский;с/с;0002;039;014;000;0000;CITY;306
Алькинский;с/с;0002;040;002;000;0000;CITY;306
Аркауловский;с/с;0002;040;003;000;0000;CITY;306
Ишимбаевский;с/с;0002;040;004;000;0000;CITY;306
Лагеревский;с/с;0002;040;005;000;0000;CITY;306
Лаклинский;с/с;0002;040;006;000;0000;CITY;306
Малоязовский;с/с;0002;040;007;000;0000;CITY;306
Мечетлинский;с/с;0002;040;008;000;0000;CITY;306
Мещегаровский;с/с;0002;040;009;000;0000;CITY;306
Мурсалимкинский;с/с;0002;040;010;000;0000;CITY;306
Насибашевский;с/с;0002;040;011;000;0000;CITY;306
Первомайский;с/с;0002;040;012;000;0000;CITY;306
Салаватский;с/с;0002;040;013;000;0000;CITY;306
Таймеевский;с/с;0002;040;014;000;0000;CITY;306
Терменевский;с/с;0002;040;015;000;0000;CITY;306
Турналинский;с/с;0002;040;016;000;0000;CITY;306
Урмантауский;с/с;0002;040;017;000;0000;CITY;306
Янгантауский;с/с;0002;040;018;000;0000;CITY;306
Аллагуватский;с/с;0002;041;002;000;0000;CITY;306
Айдаралинский;с/с;0002;041;003;000;0000;CITY;306
Бакеевский;с/с;0002;041;004;000;0000;CITY;306
Бузатовский;с/с;0002;041;005;000;0000;CITY;306
Кабакушский;с/с;0002;041;006;000;0000;CITY;306
Карагушский;с/с;0002;041;007;000;0000;CITY;306
Куганакбашевский;с/с;0002;041;008;000;0000;CITY;306
Кундрякский;с/с;0002;041;009;000;0000;CITY;306
Сарайсинский;с/с;0002;041;010;000;0000;CITY;306
Старокалкашевский;с/с;0002;041;011;000;0000;CITY;306
Стерлибашевский;с/с;0002;041;012;000;0000;CITY;306
Турмаевский;с/с;0002;041;013;000;0000;CITY;306
Тятер-Араслановский;с/с;0002;041;014;000;0000;CITY;306
Халикеевский;с/с;0002;041;015;000;0000;CITY;306
Янгурчинский;с/с;0002;041;016;000;0000;CITY;306
Яшергановский;с/с;0002;041;017;000;0000;CITY;306
Стерлитамак;г;0002;042;001;000;0000;CITY;301
Айгулевский;с/с;0002;042;002;000;0000;CITY;306
Алатанинский;с/с;0002;042;003;000;0000;CITY;306
Ашкадарский;с/с;0002;042;004;000;0000;CITY;306
Аючевский;с/с;0002;042;005;000;0000;CITY;306
Бельский;с/с;0002;042;006;000;0000;CITY;306
Константиноградовский;с/с;0002;042;007;000;0000;CITY;306
Максимовский;с/с;0002;042;008;000;0000;CITY;306
Буриказгановский;с/с;0002;042;009;000;0000;CITY;306
Дергачевский;с/с;0002;042;010;000;0000;CITY;306
Золотоношский;с/с;0002;042;011;000;0000;CITY;306
Куганакский;с/с;0002;042;012;000;0000;CITY;306
Красноярский;с/с;0002;042;013;000;0000;CITY;306
Наумовский;с/с;0002;042;014;000;0000;CITY;306
Николаевский;с/с;0002;042;015;000;0000;CITY;306
Отрадовский;с/с;0002;042;016;000;0000;CITY;306
Октябрьский;с/с;0002;042;017;000;0000;CITY;306
Первомайский;с/с;0002;042;018;000;0000;CITY;306
Подлесненский;с/с;0002;042;019;000;0000;CITY;306
Покровский;с/с;0002;042;020;000;0000;CITY;306
Преображеновский;с/с;0002;042;021;000;0000;CITY;306
Рощинский;с/с;0002;042;022;000;0000;CITY;306
Рязановский;с/с;0002;042;023;000;0000;CITY;306
Талалаевский;с/с;0002;042;024;000;0000;CITY;306
Тюрюшлинский;с/с;0002;042;025;000;0000;CITY;306
Услинский;с/с;0002;042;026;000;0000;CITY;306
Чуртановский;с/с;0002;042;027;000;0000;CITY;306
Казадаевский;с/с;0002;042;028;000;0000;CITY;306
Акбулатовский;с/с;0002;043;002;000;0000;CITY;306
Аксаитовский;с/с;0002;043;003;000;0000;CITY;306
Бадряшевский;с/с;0002;043;004;000;0000;CITY;306
Буль-Кайпановский;с/с;0002;043;005;000;0000;CITY;306
Верхнетатышлинский;с/с;0002;043;006;000;0000;CITY;306
Кальмияровский;с/с;0002;043;007;000;0000;CITY;306
Кальтяевский;с/с;0002;043;008;000;0000;CITY;306
Кудашевский;с/с;0002;043;009;000;0000;CITY;306
Курдымский;с/с;0002;043;010;000;0000;CITY;306
Маматаевский;с/с;0002;043;011;000;0000;CITY;306
Нижнебалтачевский;с/с;0002;043;012;000;0000;CITY;306
Новотатышлинский;с/с;0002;043;013;000;0000;CITY;306
Шулгановский;с/с;0002;043;014;000;0000;CITY;306
Ялгыз-Наратский;с/с;0002;043;015;000;0000;CITY;306
Туймазы;г;0002;044;001;000;0000;CITY;301
Бишкураевский;с/с;0002;044;002;000;0000;CITY;306
Верхнебишиндинский;с/с;0002;044;003;000;0000;CITY;306
Верхнетроицкий;с/с;0002;044;004;000;0000;CITY;306
Гафуровский;с/с;0002;044;005;000;0000;CITY;306
Ильчимбетовский;с/с;0002;044;006;000;0000;CITY;306
Какрыбашевский;с/с;0002;044;007;000;0000;CITY;306
Кандринский;с/с;0002;044;008;000;0000;CITY;306
Карамалы-Губеевский;с/с;0002;044;009;000;0000;CITY;306
Каратовский;с/с;0002;044;010;000;0000;CITY;306
Нижнетроицкий;с/с;0002;044;011;000;0000;CITY;306
Николаевский;с/с;0002;044;012;000;0000;CITY;306
Сайрановский;с/с;0002;044;013;000;0000;CITY;306
Серафимовский;с/с;0002;044;014;000;0000;CITY;306
Старокандринский;с/с;0002;044;015;000;0000;CITY;306
Старотуймазинский;с/с;0002;044;016;000;0000;CITY;306
Нуркеевский;с/с;0002;044;017;000;0000;CITY;306
Субханкуловский;с/с;0002;044;018;000;0000;CITY;306
Татар-Улкановский;с/с;0002;044;019;000;0000;CITY;306
Тюменяковский;с/с;0002;044;020;000;0000;CITY;306
Чукадыбашевский;с/с;0002;044;021;000;0000;CITY;306
Учалы;г;0002;046;001;000;0000;CITY;301
Миндякский;с/с;0002;046;002;000;0000;CITY;306
Мансуровский;с/с;0002;046;003;000;0000;CITY;306
Наурузовский;с/с;0002;046;004;000;0000;CITY;306
Новобайрамгуловский;с/с;0002;046;005;000;0000;CITY;306
Озерный;с/с;0002;046;006;000;0000;CITY;306
Поляковский;с/с;0002;046;007;000;0000;CITY;306
Сафаровский;с/с;0002;046;008;000;0000;CITY;306
Старобайрамгуловский;с/с;0002;046;009;000;0000;CITY;306
Суюндюковский;с/с;0002;046;010;000;0000;CITY;306
Тунгатаровский;с/с;0002;046;011;000;0000;CITY;306
Абзаковский;с/с;0002;046;012;000;0000;CITY;306
Амангильдинский;с/с;0002;046;013;000;0000;CITY;306
Ахуновский;с/с;0002;046;014;000;0000;CITY;306
Буйдинский;с/с;0002;046;015;000;0000;CITY;306
Ильчигуловский;с/с;0002;046;016;000;0000;CITY;306
Ильчинский;с/с;0002;046;017;000;0000;CITY;306
Имангуловский;с/с;0002;046;018;000;0000;CITY;306
Казаккуловский;с/с;0002;046;019;000;0000;CITY;306
Кирябинский;с/с;0002;046;020;000;0000;CITY;306
Кунакбаевский;с/с;0002;046;021;000;0000;CITY;306
Уразовский;с/с;0002;046;022;000;0000;CITY;306
Уральский;с/с;0002;046;023;000;0000;CITY;306
Учалинский;с/с;0002;046;024;000;0000;CITY;306
Бала-Четырманский;с/с;0002;047;002;000;0000;CITY;306
Балыклинский;с/с;0002;047;003;000;0000;CITY;306
Булякаевский;с/с;0002;047;004;000;0000;CITY;306
Верхнеяушевский;с/с;0002;047;005;000;0000;CITY;306
Гончаровский;с/с;0002;047;006;000;0000;CITY;306
Дедовский;с/с;0002;047;007;000;0000;CITY;306
Денискинский;с/с;0002;047;008;000;0000;CITY;306
Каралачикский;с/с;0002;047;009;000;0000;CITY;306
Кузьминовский;с/с;0002;047;010;000;0000;CITY;306
Михайловский;с/с;0002;047;011;000;0000;CITY;306
Новиковский;с/с;0002;047;012;000;0000;CITY;306
Покровский;с/с;0002;047;013;000;0000;CITY;306
Пугачевский;с/с;0002;047;014;000;0000;CITY;306
Разинский;с/с;0002;047;015;000;0000;CITY;306
Теняевский;с/с;0002;047;016;000;0000;CITY;306
Федоровский;с/с;0002;047;017;000;0000;CITY;306
Абишевский;с/с;0002;048;002;000;0000;CITY;306
Акъюловский;с/с;0002;048;003;000;0000;CITY;306
Акъярский;с/с;0002;048;004;000;0000;CITY;306
Антинганский;с/с;0002;048;005;000;0000;CITY;306
Байгускаровский;с/с;0002;048;006;000;0000;CITY;306
Бурибаевский;с/с;0002;048;007;000;0000;CITY;306
Ивановский;с/с;0002;048;008;000;0000;CITY;306
Маканский;с/с;0002;048;009;000;0000;CITY;306
Новозирганский;с/с;0002;048;010;000;0000;CITY;306
Самарский;с/с;0002;048;011;000;0000;CITY;306
Степной;с/с;0002;048;012;000;0000;CITY;306
Татыр-Узякский;с/с;0002;048;013;000;0000;CITY;306
Таналыкский;с/с;0002;048;014;000;0000;CITY;306
Уфимский;с/с;0002;048;015;000;0000;CITY;306
Федоровский;с/с;0002;048;016;000;0000;CITY;306
Целинный;с/с;0002;048;017;000;0000;CITY;306
Аблаевский;с/с;0002;049;002;000;0000;CITY;306
Башировский;с/с;0002;049;003;000;0000;CITY;306
Имянликулевский;с/с;0002;049;004;000;0000;CITY;306
Имянлекулевский;с/с;0002;049;004;000;0000;CITY;306
Калмашбашевский;с/с;0002;049;005;000;0000;CITY;306
Каразириковский;с/с;0002;049;006;000;0000;CITY;306
Новобалтачевский;с/с;0002;049;007;000;0000;CITY;306
Новокарьявдинский;с/с;0002;049;008;000;0000;CITY;306
Новокутовский;с/с;0002;049;009;000;0000;CITY;306
Рапатовский;с/с;0002;049;010;000;0000;CITY;306
Резяповский;с/с;0002;049;011;000;0000;CITY;306
Старокалмашевский;с/с;0002;049;012;000;0000;CITY;306
Тайняшевский;с/с;0002;049;013;000;0000;CITY;306
Тузлукушевский;с/с;0002;049;014;000;0000;CITY;306
Урнякский;с/с;0002;049;015;000;0000;CITY;306
Чекмагушевский;с/с;0002;049;016;000;0000;CITY;306
Юмашевский;с/с;0002;049;017;000;0000;CITY;306
Алкинский;с/с;0002;050;002;000;0000;CITY;306
Аровский;с/с;0002;050;003;000;0000;CITY;306
Арслановский;с/с;0002;050;004;000;0000;CITY;306
Дмитриевский;с/с;0002;050;005;000;0000;CITY;306
Дурасовский;с/с;0002;050;006;000;0000;CITY;306
Енгалышевский;с/с;0002;050;007;000;0000;CITY;306
Еремеевский;с/с;0002;050;008;000;0000;CITY;306
Ибрагимовский;с/с;0002;050;009;000;0000;CITY;306
Кара-Якуповский;с/с;0002;050;010;000;0000;CITY;306
Лесной;с/с;0002;050;011;000;0000;CITY;306
Новотроицкий;с/с;0002;050;012;000;0000;CITY;306
Новоусмановский;с/с;0002;050;013;000;0000;CITY;306
Сафаровский;с/с;0002;050;014;000;0000;CITY;306
Старомусинский;с/с;0002;050;015;000;0000;CITY;306
Чишминский;с/с;0002;050;016;000;0000;CITY;306
Чувалкиповский;с/с;0002;050;017;000;0000;CITY;306
Шингак-Кульский;с/с;0002;050;018;000;0000;CITY;306
Акбарисовский;с/с;0002;051;002;000;0000;CITY;306
Базгиевский;с/с;0002;051;003;000;0000;CITY;306
Дмитриево-Полянский;с/с;0002;051;004;000;0000;CITY;306
Дюртюлинский;с/с;0002;051;005;000;0000;CITY;306
Зириклинский;с/с;0002;051;006;000;0000;CITY;306
Мичуринский;с/с;0002;051;007;000;0000;CITY;306
Нижнезаитовский;с/с;0002;051;008;000;0000;CITY;306
Нижнеташлинский;с/с;0002;051;009;000;0000;CITY;306
Нуреевский;с/с;0002;051;010;000;0000;CITY;306
Писаревский;с/с;0002;051;011;000;0000;CITY;306
Старотумбагушевский;с/с;0002;051;012;000;0000;CITY;306
Урсаевский;с/с;0002;051;013;000;0000;CITY;306
Чалмалинский;с/с;0002;051;014;000;0000;CITY;306
Шаранский;с/с;0002;051;015;000;0000;CITY;306
Янаул;г;0002;052;001;000;0000;CITY;301
Айбулякский;с/с;0002;052;002;000;0000;CITY;306
Асавдыбашский;с/с;0002;052;003;000;0000;CITY;306
Атлегачский;с/с;0002;052;004;000;0000;CITY;306
Байгузинский;с/с;0002;052;005;000;0000;CITY;306
Воядинский;с/с;0002;052;006;000;0000;CITY;306
Зайцевский;с/с;0002;052;007;000;0000;CITY;306
Ижболдинский;с/с;0002;052;008;000;0000;CITY;306
Истякский;с/с;0002;052;009;000;0000;CITY;306
Иткинеевский;с/с;0002;052;010;000;0000;CITY;306
Кармановский;с/с;0002;052;011;000;0000;CITY;306
Кисак-Каинский;с/с;0002;052;012;000;0000;CITY;306
Максимовский;с/с;0002;052;013;000;0000;CITY;306
Месягутовский;с/с;0002;052;014;000;0000;CITY;306
Новоартаульский;с/с;0002;052;015;000;0000;CITY;306
Орловский;с/с;0002;052;016;000;0000;CITY;306
Первомайский;с/с;0002;052;017;000;0000;CITY;306
Рабакский;с/с;0002;052;018;000;0000;CITY;306
Сандугачевский;с/с;0002;052;019;000;0000;CITY;306
Староваряшский;с/с;0002;052;020;000;0000;CITY;306
Старокудашевский;с/с;0002;052;021;000;0000;CITY;306
Шудекский;с/с;0002;052;022;000;0000;CITY;306
Ямадинский;с/с;0002;052;023;000;0000;CITY;306
Альмухаметовский;с/с;0002;053;002;000;0000;CITY;306
Амангильдинский;с/с;0002;053;003;000;0000;CITY;306
Аскаровский;с/с;0002;053;004;000;0000;CITY;306
Баимовский;с/с;0002;053;005;000;0000;CITY;306
Бурангуловский;с/с;0002;053;006;000;0000;CITY;306
Гусевский;с/с;0002;053;007;000;0000;CITY;306
Давлетовский;с/с;0002;053;008;000;0000;CITY;306
Кирдасовский;с/с;0002;053;009;000;0000;CITY;306
Краснобашкирский;с/с;0002;053;010;000;0000;CITY;306
Кусимовский;с/с;0002;053;011;000;0000;CITY;306
Равиловский;с/с;0002;053;012;000;0000;CITY;306
Ташбулатовский;с/с;0002;053;013;000;0000;CITY;306
Таштимеровский;с/с;0002;053;014;000;0000;CITY;306
Халиловский;с/с;0002;053;015;000;0000;CITY;306
Хамитовский;с/с;0002;053;016;000;0000;CITY;306
Янгильский;с/с;0002;053;017;000;0000;CITY;306
Давлеканово;г;0002;059;001;000;0000;CITY;301
Алгинский;с/с;0002;059;002;000;0000;CITY;306
Александровский;с/с;0002;059;003;000;0000;CITY;306
Бик-Кармалинский;с/с;0002;059;004;000;0000;CITY;306
Ивановский;с/с;0002;059;005;000;0000;CITY;306
Имай-Кармалинский;с/с;0002;059;006;000;0000;CITY;306
Кадыргуловский;с/с;0002;059;007;000;0000;CITY;306
Казангуловский;с/с;0002;059;008;000;0000;CITY;306
Кидрячевский;с/с;0002;059;009;000;0000;CITY;306
Курманкеевский;с/с;0002;059;010;000;0000;CITY;306
Микяшевский;с/с;0002;059;011;000;0000;CITY;306
Михайловский;с/с;0002;059;012;000;0000;CITY;306
Поляковский;с/с;0002;059;013;000;0000;CITY;306
Раевский;с/с;0002;059;014;000;0000;CITY;306
Рассветовский;с/с;0002;059;015;000;0000;CITY;306
Сергиопольский;с/с;0002;059;016;000;0000;CITY;306
Соколовский;с/с;0002;059;017;000;0000;CITY;306
Чуюнчинский;с/с;0002;059;018;000;0000;CITY;306
Шестаевский;с/с;0002;059;019;000;0000;CITY;306
Дюртюли;г;0002;060;001;000;0000;CITY;301
Ангасяковский;с/с;0002;060;002;000;0000;CITY;306
Асяновский;с/с;0002;060;003;000;0000;CITY;306
Байгильдинский;с/с;0002;060;004;000;0000;CITY;306
Исмаиловский;с/с;0002;060;005;000;0000;CITY;306
Исмайловский;с/с;0002;060;005;000;0000;CITY;306
Куккуяновский;с/с;0002;060;006;000;0000;CITY;306
Маядыковский;с/с;0002;060;007;000;0000;CITY;306
Миништинский;с/с;0002;060;008;000;0000;CITY;306
Московский;с/с;0002;060;009;000;0000;CITY;306
Нижнеаташевский;с/с;0002;060;010;000;0000;CITY;306
Нижнеманчаровский;с/с;0002;060;011;000;0000;CITY;306
Новокангышевский;с/с;0002;060;012;000;0000;CITY;306
Семилетовский;с/с;0002;060;013;000;0000;CITY;306
Старобаишевский;с/с;0002;060;014;000;0000;CITY;306
Староянтузовский;с/с;0002;060;015;000;0000;CITY;306
Суккуловский;с/с;0002;060;016;000;0000;CITY;306
Таймурзинский;с/с;0002;060;017;000;0000;CITY;306
Такарликовский;с/с;0002;060;018;000;0000;CITY;306
Учпилинский;с/с;0002;060;019;000;0000;CITY;306
Черлаковский;с/с;0002;060;020;000;0000;CITY;306
Чишминский;с/с;0002;060;021;000;0000;CITY;306
Улан-Удэ;г;0003;000;001;000;0000;CITY;301
Северобайкальск;г;0003;000;002;000;0000;CITY;301
Закаменск;г;0003;007;001;000;0000;CITY;301
Бабушкин;г;0003;009;002;000;0000;CITY;301
Кяхта;г;0003;012;001;000;0000;CITY;301
Северобайкальск;г;0003;017;002;000;0000;CITY;301
Гусиноозерск;г;0003;018;001;000;0000;CITY;301
Горно-Алтайск;г;0004;000;001;000;0000;CITY;301
Бельтирское;с/п;0004;002;001;000;0000;CITY;314
Джазаторское;с/п;0004;002;002;000;0000;CITY;314
Кош-Агачское;с/п;0004;002;003;000;0000;CITY;314
Казахское;с/п;0004;002;004;000;0000;CITY;314
Кокоринское;с/п;0004;002;005;000;0000;CITY;314
Курайское;с/п;0004;002;006;000;0000;CITY;314
Мухор-Тархатинское;с/п;0004;002;007;000;0000;CITY;314
Ортолыкское;с/п;0004;002;008;000;0000;CITY;314
Ташантинское;с/п;0004;002;009;000;0000;CITY;314
Тебелерское;с/п;0004;002;010;000;0000;CITY;314
Теленгит-Сортогойское;с/п;0004;002;011;000;0000;CITY;314
Чаган-Узунское;с/п;0004;002;012;000;0000;CITY;314
Бирюлинское сельское поселение;с/п;0004;003;001;000;0000;CITY;314
Верх-Карагужское;с/п;0004;003;002;000;0000;CITY;314
Кызыл-Озекское;с/п;0004;003;003;000;0000;CITY;314
Манжерокское;с/п;0004;003;004;000;0000;CITY;314
Соузгинское;с/п;0004;003;005;000;0000;CITY;314
Усть-Мунинское;с/п;0004;003;006;000;0000;CITY;314
Майминское;с/п;0004;003;007;000;0000;CITY;314
Нижне-Талдинское;с/п;0004;004;001;000;0000;CITY;314
Онгдуайское;с/п;0004;004;002;000;0000;CITY;314
Теньгинское;с/п;0004;004;003;000;0000;CITY;314
Хабаровское;с/п;0004;004;004;000;0000;CITY;314
Шашикманское;с/п;0004;004;005;000;0000;CITY;314
Елинское;с/п;0004;004;006;000;0000;CITY;314
Ининское;с/п;0004;004;007;000;0000;CITY;314
Каракольское;с/п;0004;004;008;000;0000;CITY;314
Куладинское;с/п;0004;004;009;000;0000;CITY;314
Купчегеньское;с/п;0004;004;010;000;0000;CITY;314
Турочакское;с/п;0004;005;001;000;0000;CITY;314
Артыбашское;с/п;0004;005;002;000;0000;CITY;314
Бийкинское;с/п;0004;005;003;000;0000;CITY;314
Дмитриевское;с/п;0004;005;004;000;0000;CITY;314
Кебезенское;с/п;0004;005;005;000;0000;CITY;314
Курмач-Байгольское;с/п;0004;005;006;000;0000;CITY;314
Майское;с/п;0004;005;007;000;0000;CITY;314
Озеро-Куреевское;с/п;0004;005;008;000;0000;CITY;314
Тондошенское;с/п;0004;005;009;000;0000;CITY;314
Акташское;с/п;0004;006;001;000;0000;CITY;314
Балыктуюльское;с/п;0004;006;002;000;0000;CITY;314
Саратанское;с/п;0004;006;003;000;0000;CITY;314
Улаганское;с/п;0004;006;004;000;0000;CITY;314
Челушманское;с/п;0004;006;005;000;0000;CITY;314
Чибилинское;с/п;0004;006;006;000;0000;CITY;314
Чибитское;с/п;0004;006;007;000;0000;CITY;314
Белоануйское;с/с;0004;007;001;000;0000;CITY;306
Козульское;с/п;0004;007;002;000;0000;CITY;314
Коргонское;с/п;0004;007;003;000;0000;CITY;314
Кырлыкское;с/п;0004;007;004;000;0000;CITY;314
Мендур-Сокконское;с/п;0004;007;005;000;0000;CITY;314
Талицкое;с/п;0004;007;006;000;0000;CITY;314
Усть-Канское;с/п;0004;007;007;000;0000;CITY;314
Усть-Мутинское;с/п;0004;007;008;000;0000;CITY;314
Ябоганское;с/п;0004;007;009;000;0000;CITY;314
Яконурское;с/п;0004;007;010;000;0000;CITY;314
Черноануйское;с/п;0004;007;011;000;0000;CITY;314
Амурское;с/п;0004;008;001;000;0000;CITY;314
Верх-Уймонское;с/п;0004;008;002;000;0000;CITY;314
Горбуновское;с/п;0004;008;003;000;0000;CITY;314
Карагайское;с/п;0004;008;004;000;0000;CITY;314
Катандинское;с/п;0004;008;005;000;0000;CITY;314
Огневское;с/п;0004;008;006;000;0000;CITY;314
Талдинское;с/п;0004;008;007;000;0000;CITY;314
Усть-Коксинское;с/п;0004;008;008;000;0000;CITY;314
Чендекское;с/п;0004;008;009;000;0000;CITY;314
Чемальское;с/п;0004;009;001;000;0000;CITY;314
Аносинское;с/п;0004;009;002;000;0000;CITY;314
Бешпельтирское;с/п;0004;009;003;000;0000;CITY;314
Куюское;с/п;0004;009;004;000;0000;CITY;314
Узнезинское;с/п;0004;009;005;000;0000;CITY;314
Чепошское;с/п;0004;009;006;000;0000;CITY;314
Эликманарское;с/п;0004;009;007;000;0000;CITY;314
Чойское;с/п;0004;010;001;000;0000;CITY;314
Верх-Пьянковское;с/п;0004;010;002;000;0000;CITY;314
Каракокшинское;с/п;0004;010;003;000;0000;CITY;314
Паспаульское;с/п;0004;010;004;000;0000;CITY;314
Сёйкинское;с/п;0004;010;005;000;0000;CITY;314
Уйменское;с/п;0004;010;006;000;0000;CITY;314
Ыныргинское;с/п;0004;010;007;000;0000;CITY;314
Шебалинское;с/п;0004;011;001;000;0000;CITY;314
Актельское;с/п;0004;011;002;000;0000;CITY;314
Барагашское;с/п;0004;011;003;000;0000;CITY;314
Беш-Озекское;с/п;0004;011;004;000;0000;CITY;314
Верх-Апшуяхтинское;с/п;0004;011;005;000;0000;CITY;314
Дъектиекское;с/п;0004;011;006;000;0000;CITY;314
Ильинское;с/п;0004;011;007;000;0000;CITY;314
Камлакское;с/п;0004;011;008;000;0000;CITY;314
Мало-Чергинское;с/п;0004;011;009;000;0000;CITY;314
Улусчергинское;с/п;0004;011;010;000;0000;CITY;314
Чергинское;с/п;0004;011;011;000;0000;CITY;314
Шыргайтинское;с/п;0004;011;012;000;0000;CITY;314
Каспинское;с/п;0004;011;013;000;0000;CITY;314
Махачкала;г;0005;000;001;000;0000;CITY;301
Дагестанские Огни;г;0005;000;002;000;0000;CITY;301
Избербаш;г;0005;000;003;000;0000;CITY;301
Каспийск;г;0005;000;004;000;0000;CITY;301
Южно-Сухокумск;г;0005;000;005;000;0000;CITY;301
Дербент;г;0005;000;006;000;0000;CITY;301
Кизилюрт;г;0005;000;007;000;0000;CITY;301
Кизляр;г;0005;000;008;000;0000;CITY;301
Хасавюрт;г;0005;000;009;000;0000;CITY;301
Буйнакск;г;0005;000;010;000;0000;CITY;301
Магас;г;0006;000;001;000;0000;CITY;301
Карабулак;г;0006;000;002;000;0000;CITY;301
Назрань;г;0006;000;003;000;0000;CITY;301
Малгобек;г;0006;000;004;000;0000;CITY;301
Назрань;г;0006;001;001;000;0000;CITY;301
Долаково;с/п;0006;001;002;000;0000;CITY;314
Плиево;с/п;0006;001;003;000;0000;CITY;314
Барсуки;с/п;0006;001;004;000;0000;CITY;314
Кантышево;с/п;0006;001;005;000;0000;CITY;314
Экажево;с/п;0006;001;006;000;0000;CITY;314
Али-Юрт;с/п;0006;001;007;000;0000;CITY;314
Гази-Юрт;с/п;0006;001;008;000;0000;CITY;314
Сурхахи;с/п;0006;001;009;000;0000;CITY;314
Яндаре;с/п;0006;001;010;000;0000;CITY;314
Джейрах;с/п;0006;002;001;000;0000;CITY;314
Ляжги;с/п;0006;002;002;000;0000;CITY;314
Ольгети;с/п;0006;002;003;000;0000;CITY;314
Бейни;с/п;0006;002;004;000;0000;CITY;314
Бейни;с/с;0006;002;004;000;0000;CITY;306
Гули;с/п;0006;002;005;000;0000;CITY;314
Гули;с/с;0006;002;005;000;0000;CITY;306
Малгобек;г;0006;003;001;000;0000;CITY;301
Сагопши;с/п;0006;003;002;000;0000;CITY;314
Пседах;с/п;0006;003;003;000;0000;CITY;314
Инарки;с/п;0006;003;004;000;0000;CITY;314
Вознесенское;с/п;0006;003;005;000;0000;CITY;314
Южное;с/п;0006;003;006;000;0000;CITY;314
Аки-Юрт;с/п;0006;003;007;000;0000;CITY;314
Зязиков-Юрт;с/п;0006;003;008;000;0000;CITY;314
Новый Редант;с/п;0006;003;009;000;0000;CITY;314
Нижние Ачалуки;с/п;0006;003;010;000;0000;CITY;314
Средние Ачалуки;с/п;0006;003;011;000;0000;CITY;314
Верхние Ачалуки;с/п;0006;003;012;000;0000;CITY;314
Вежарий;с/п;0006;003;013;000;0000;CITY;314
Карабулак;г;0006;004;002;000;0000;CITY;301
Орджоникидзевское;с/п;0006;004;003;000;0000;CITY;314
Нестеровское;с/п;0006;004;004;000;0000;CITY;314
Троицкое;с/п;0006;004;005;000;0000;CITY;314
Алхасты;с/п;0006;004;006;000;0000;CITY;314
Галашки;с/п;0006;004;007;000;0000;CITY;314
Мужичи;с/п;0006;004;008;000;0000;CITY;314
Алкун;с/п;0006;004;009;000;0000;CITY;314
Аршты;с/п;0006;004;010;000;0000;CITY;314
Чемульга;с/п;0006;004;011;000;0000;CITY;314
Берд-Юрт;с/п;0006;004;012;000;0000;CITY;314
Даттых;с/п;0006;004;013;000;0000;CITY;314
Нальчик;г;0007;000;001;000;0000;CITY;301
Прохладный;г;0007;000;002;000;0000;CITY;301
Баксан;г;0007;000;003;000;0000;CITY;301
Баксан;г;0007;002;001;000;0000;CITY;301
Майский;г;0007;004;001;000;0000;CITY;301
Прохладный;г;0007;005;001;000;0000;CITY;301
Терек;г;0007;006;001;000;0000;CITY;301
Нарткала;г;0007;007;001;000;0000;CITY;301
Чегем;г;0007;008;001;000;0000;CITY;301
Тырныауз;г;0007;010;001;000;0000;CITY;301
Элиста;г;0008;000;001;000;0000;CITY;301
Городовиковск;г;0008;002;001;000;0000;CITY;301
Лагань;г;0008;006;001;000;0000;CITY;301
Черкесск;г;0009;000;001;000;0000;CITY;301
Карачаевск;г;0009;000;002;000;0000;CITY;301
Теберда;г;0009;000;003;000;0000;CITY;301
Теберда;г;0009;004;002;000;0000;CITY;301
Усть-Джегута;г;0009;008;001;000;0000;CITY;301
Петрозаводск;г;0010;000;001;000;0000;CITY;301
Костомукша;г;0010;000;004;000;0000;CITY;301
Сортавала;г;0010;000;007;000;0000;CITY;301
Беломорск;г;0010;002;001;000;0000;CITY;301
Кемь;г;0010;004;001;000;0000;CITY;301
Кондопога;г;0010;005;001;000;0000;CITY;301
Лахденпохья;г;0010;006;001;000;0000;CITY;301
Медвежьегорск;г;0010;008;001;000;0000;CITY;301
Олонец;г;0010;010;001;000;0000;CITY;301
Питкяранта;г;0010;011;001;000;0000;CITY;301
Пудож;г;0010;013;001;000;0000;CITY;301
Сегежа;г;0010;014;001;000;0000;CITY;301
Суоярви;г;0010;015;001;000;0000;CITY;301
Сыктывкар;г;0011;000;001;000;0000;CITY;301
Воркута;г;0011;000;002;000;0000;CITY;301
Вуктыл;г;0011;000;003;000;0000;CITY;301
Инта;г;0011;000;004;000;0000;CITY;301
Печора;г;0011;000;005;000;0000;CITY;301
Сосногорск;г;0011;000;006;000;0000;CITY;301
Усинск;г;0011;000;007;000;0000;CITY;301
Ухта;г;0011;000;008;000;0000;CITY;301
Воркута;г;0011;002;001;000;0000;CITY;301
Вуктыл;г;0011;003;001;000;0000;CITY;301
Инта;г;0011;005;001;000;0000;CITY;301
Емва;г;0011;006;001;000;0000;CITY;301
Мордино;п/о;0011;008;002;000;0000;CITY;311
