NAME;SOCR;Region;Area;City;Settlement;Street;Level;Type
Павловский;р-н;0023;027;000;000;0000;Area;201
Приморско-Ахтарский;р-н;0023;028;000;000;0000;Area;201
Северский;р-н;0023;029;000;000;0000;Area;201
Славянский;р-н;0023;030;000;000;0000;Area;201
Староминский;р-н;0023;031;000;000;0000;Area;201
Тбилисский;р-н;0023;032;000;000;0000;Area;201
Темрюкский;р-н;0023;033;000;000;0000;Area;201
Тимашевский;р-н;0023;034;000;000;0000;Area;201
Тихорецкий;р-н;0023;035;000;000;0000;Area;201
Туапсинский;р-н;0023;036;000;000;0000;Area;201
Успенский;р-н;0023;037;000;000;0000;Area;201
Усть-Лабинский;р-н;0023;038;000;000;0000;Area;201
Щербиновский;р-н;0023;039;000;000;0000;Area;201
Абанский;р-н;0024;002;000;000;0000;Area;201
Ачинский;р-н;0024;003;000;000;0000;Area;201
Балахтинский;р-н;0024;004;000;000;0000;Area;201
Березовский;р-н;0024;005;000;000;0000;Area;201
Бирилюсский;р-н;0024;006;000;000;0000;Area;201
Боготольский;р-н;0024;007;000;000;0000;Area;201
Богучанский;р-н;0024;008;000;000;0000;Area;201
Большемуртинский;р-н;0024;009;000;000;0000;Area;201
Большеулуйский;р-н;0024;010;000;000;0000;Area;201
Дзержинский;р-н;0024;011;000;000;0000;Area;201
Емельяновский;р-н;0024;012;000;000;0000;Area;201
Енисейский;р-н;0024;013;000;000;0000;Area;201
Ермаковский;р-н;0024;014;000;000;0000;Area;201
Идринский;р-н;0024;015;000;000;0000;Area;201
Иланский;р-н;0024;016;000;000;0000;Area;201
Ирбейский;р-н;0024;017;000;000;0000;Area;201
Казачинский;р-н;0024;018;000;000;0000;Area;201
Канский;р-н;0024;019;000;000;0000;Area;201
Каратузский;р-н;0024;020;000;000;0000;Area;201
Кежемский;р-н;0024;021;000;000;0000;Area;201
Козульский;р-н;0024;022;000;000;0000;Area;201
Краснотуранский;р-н;0024;023;000;000;0000;Area;201
Курагинский;р-н;0024;024;000;000;0000;Area;201
Манский;р-н;0024;025;000;000;0000;Area;201
Минусинский;р-н;0024;026;000;000;0000;Area;201
Мотыгинский;р-н;0024;027;000;000;0000;Area;201
Назаровский;р-н;0024;028;000;000;0000;Area;201
Нижнеингашский;р-н;0024;029;000;000;0000;Area;201
Новоселовский;р-н;0024;030;000;000;0000;Area;201
Партизанский;р-н;0024;031;000;000;0000;Area;201
Пировский;р-н;0024;032;000;000;0000;Area;201
Рыбинский;р-н;0024;033;000;000;0000;Area;201
Саянский;р-н;0024;034;000;000;0000;Area;201
Северо-Енисейский;р-н;0024;035;000;000;0000;Area;201
Сухобузимский;р-н;0024;036;000;000;0000;Area;201
Тасеевский;р-н;0024;037;000;000;0000;Area;201
Туруханский;р-н;0024;038;000;000;0000;Area;201
Тюхтетский;р-н;0024;039;000;000;0000;Area;201
Ужурский;р-н;0024;040;000;000;0000;Area;201
Уярский;р-н;0024;041;000;000;0000;Area;201
Шарыповский;р-н;0024;042;000;000;0000;Area;201
Шушенский;р-н;0024;043;000;000;0000;Area;201
Эвенкийский;р-н;0024;044;000;000;0000;Area;201
Илимпийский;р-н;0024;045;000;000;0000;Area;201
Байкитский;р-н;0024;046;000;000;0000;Area;201
Тунгусско-Чунский;р-н;0024;047;000;000;0000;Area;201
Таймырский Долгано-Ненецкий;р-н;0024;048;000;000;0000;Area;201
Таймырский (Долгано-Ненецкий);АО;0024;048;000;000;0000;Area;205
Анучинский;р-н;0025;002;000;000;0000;Area;201
Дальнегорский;р-н;0025;003;000;000;0000;Area;201
Дальнереченский;р-н;0025;004;000;000;0000;Area;201
Кавалеровский;р-н;0025;005;000;000;0000;Area;201
Кировский;р-н;0025;006;000;000;0000;Area;201
Красноармейский;р-н;0025;007;000;000;0000;Area;201
Лазовский;р-н;0025;008;000;000;0000;Area;201
Лесозаводский;р-н;0025;009;000;000;0000;Area;201
Михайловский;р-н;0025;010;000;000;0000;Area;201
Надеждинский;р-н;0025;011;000;000;0000;Area;201
Октябрьский;р-н;0025;012;000;000;0000;Area;201
Ольгинский;р-н;0025;013;000;000;0000;Area;201
Партизанский;р-н;0025;014;000;000;0000;Area;201
Пограничный;р-н;0025;015;000;000;0000;Area;201
Пожарский;р-н;0025;016;000;000;0000;Area;201
Спасский;р-н;0025;017;000;000;0000;Area;201
Тернейский;р-н;0025;018;000;000;0000;Area;201
Уссурийский;р-н;0025;019;000;000;0000;Area;201
Ханкайский;р-н;0025;020;000;000;0000;Area;201
Хасанский;р-н;0025;021;000;000;0000;Area;201
Хорольский;р-н;0025;022;000;000;0000;Area;201
Черниговский;р-н;0025;023;000;000;0000;Area;201
Чугуевский;р-н;0025;024;000;000;0000;Area;201
Шкотовский;р-н;0025;025;000;000;0000;Area;201
Яковлевский;р-н;0025;026;000;000;0000;Area;201
Александровский;р-н;0026;002;000;000;0000;Area;201
Андроповский;р-н;0026;003;000;000;0000;Area;201
Апанасенковский;р-н;0026;004;000;000;0000;Area;201
Арзгирский;р-н;0026;005;000;000;0000;Area;201
Благодарненский;р-н;0026;006;000;000;0000;Area;201
Буденновский;р-н;0026;007;000;000;0000;Area;201
Георгиевский;р-н;0026;008;000;000;0000;Area;201
Грачевский;р-н;0026;009;000;000;0000;Area;201
Изобильненский;р-н;0026;010;000;000;0000;Area;201
Ипатовский;р-н;0026;011;000;000;0000;Area;201
Кировский;р-н;0026;012;000;000;0000;Area;201
Кочубеевский;р-н;0026;013;000;000;0000;Area;201
Красногвардейский;р-н;0026;014;000;000;0000;Area;201
Курский;р-н;0026;015;000;000;0000;Area;201
Левокумский;р-н;0026;016;000;000;0000;Area;201
Минераловодский;р-н;0026;017;000;000;0000;Area;201
Нефтекумский;р-н;0026;018;000;000;0000;Area;201
Новоалександровский;р-н;0026;019;000;000;0000;Area;201
Новоселицкий;р-н;0026;020;000;000;0000;Area;201
Петровский;р-н;0026;021;000;000;0000;Area;201
Предгорный;р-н;0026;022;000;000;0000;Area;201
Советский;р-н;0026;023;000;000;0000;Area;201
Степновский;р-н;0026;024;000;000;0000;Area;201
Труновский;р-н;0026;025;000;000;0000;Area;201
Туркменский;р-н;0026;026;000;000;0000;Area;201
Шпаковский;р-н;0026;027;000;000;0000;Area;201
Амурский;р-н;0027;002;000;000;0000;Area;201
Аяно-Майский;р-н;0027;003;000;000;0000;Area;201
Бикинский;р-н;0027;004;000;000;0000;Area;201
Ванинский;р-н;0027;005;000;000;0000;Area;201
Верхнебуреинский;р-н;0027;006;000;000;0000;Area;201
Вяземский;р-н;0027;007;000;000;0000;Area;201
Имени Лазо;р-н;0027;008;000;000;0000;Area;201
Имени Полины Осипенко;р-н;0027;009;000;000;0000;Area;201
Комсомольский;р-н;0027;010;000;000;0000;Area;201
Нанайский;р-н;0027;011;000;000;0000;Area;201
Николаевский;р-н;0027;012;000;000;0000;Area;201
Охотский;р-н;0027;013;000;000;0000;Area;201
Советско-Гаванский;р-н;0027;014;000;000;0000;Area;201
Солнечный;р-н;0027;015;000;000;0000;Area;201
Тугуро-Чумиканский;р-н;0027;016;000;000;0000;Area;201
Ульчский;р-н;0027;017;000;000;0000;Area;201
Хабаровский;р-н;0027;018;000;000;0000;Area;201
Благовещенский;р-н;0028;001;000;000;0000;Area;201
Архаринский;р-н;0028;002;000;000;0000;Area;201
Белогорский;р-н;0028;003;000;000;0000;Area;201
Бурейский;р-н;0028;004;000;000;0000;Area;201
Завитинский;р-н;0028;005;000;000;0000;Area;201
Зейский;р-н;0028;006;000;000;0000;Area;201
Ивановский;р-н;0028;007;000;000;0000;Area;201
Константиновский;р-н;0028;008;000;000;0000;Area;201
Магдагачинский;р-н;0028;009;000;000;0000;Area;201
Мазановский;р-н;0028;010;000;000;0000;Area;201
Михайловский;р-н;0028;011;000;000;0000;Area;201
Октябрьский;р-н;0028;012;000;000;0000;Area;201
Ромненский;р-н;0028;013;000;000;0000;Area;201
Свободненский;р-н;0028;014;000;000;0000;Area;201
Селемджинский;р-н;0028;015;000;000;0000;Area;201
Серышевский;р-н;0028;016;000;000;0000;Area;201
Сковородинский;р-н;0028;017;000;000;0000;Area;201
Тамбовский;р-н;0028;018;000;000;0000;Area;201
Тындинский;р-н;0028;019;000;000;0000;Area;201
Шимановский;р-н;0028;020;000;000;0000;Area;201
Приморский;р-н;0029;001;000;000;0000;Area;201
Вельский;р-н;0029;002;000;000;0000;Area;201
Верхнетоемский;р-н;0029;003;000;000;0000;Area;201
Вилегодский;р-н;0029;004;000;000;0000;Area;201
Виноградовский;р-н;0029;005;000;000;0000;Area;201
Каргопольский;р-н;0029;006;000;000;0000;Area;201
Коношский;р-н;0029;007;000;000;0000;Area;201
Котласский;р-н;0029;008;000;000;0000;Area;201
Красноборский;р-н;0029;009;000;000;0000;Area;201
Ленский;р-н;0029;010;000;000;0000;Area;201
Лешуконский;р-н;0029;011;000;000;0000;Area;201
Мезенский;р-н;0029;012;000;000;0000;Area;201
Няндомский;р-н;0029;013;000;000;0000;Area;201
Онежский;р-н;0029;014;000;000;0000;Area;201
Пинежский;р-н;0029;015;000;000;0000;Area;201
Плесецкий;р-н;0029;016;000;000;0000;Area;201
Устьянский;р-н;0029;017;000;000;0000;Area;201
Холмогорский;р-н;0029;018;000;000;0000;Area;201
Шенкурский;р-н;0029;019;000;000;0000;Area;201
Соловецкий;р-н;0029;020;000;000;0000;Area;201
Ахтубинский;р-н;0030;002;000;000;0000;Area;201
Володарский;р-н;0030;003;000;000;0000;Area;201
Енотаевский;р-н;0030;004;000;000;0000;Area;201
Икрянинский;р-н;0030;005;000;000;0000;Area;201
Камызякский;р-н;0030;006;000;000;0000;Area;201
Красноярский;р-н;0030;007;000;000;0000;Area;201
Лиманский;р-н;0030;008;000;000;0000;Area;201
Наримановский;р-н;0030;009;000;000;0000;Area;201
Приволжский;р-н;0030;010;000;000;0000;Area;201
Харабалинский;р-н;0030;011;000;000;0000;Area;201
Черноярский;р-н;0030;012;000;000;0000;Area;201
Алексеевский;р-н;0031;002;000;000;0000;Area;201
Борисовский;р-н;0031;003;000;000;0000;Area;201
Валуйский;р-н;0031;004;000;000;0000;Area;201
Вейделевский;р-н;0031;005;000;000;0000;Area;201
Волоконовский;р-н;0031;006;000;000;0000;Area;201
Грайворонский;р-н;0031;007;000;000;0000;Area;201
Губкинский;р-н;0031;008;000;000;0000;Area;201
Ивнянский;р-н;0031;009;000;000;0000;Area;201
Корочанский;р-н;0031;010;000;000;0000;Area;201
Красненский;р-н;0031;011;000;000;0000;Area;201
Красногвардейский;р-н;0031;012;000;000;0000;Area;201
Краснояружский;р-н;0031;013;000;000;0000;Area;201
Новооскольский;р-н;0031;014;000;000;0000;Area;201
Прохоровский;р-н;0031;015;000;000;0000;Area;201
Ракитянский;р-н;0031;016;000;000;0000;Area;201
Ровеньский;р-н;0031;017;000;000;0000;Area;201
Старооскольский;р-н;0031;018;000;000;0000;Area;201
Чернянский;р-н;0031;019;000;000;0000;Area;201
Шебекинский;р-н;0031;020;000;000;0000;Area;201
Яковлевский;р-н;0031;021;000;000;0000;Area;201
Белгородский;р-н;0031;022;000;000;0000;Area;201
Брянский;р-н;0032;001;000;000;0000;Area;201
Брасовский;р-н;0032;002;000;000;0000;Area;201
Выгоничский;р-н;0032;003;000;000;0000;Area;201
Гордеевский;р-н;0032;004;000;000;0000;Area;201
Дубровский;р-н;0032;005;000;000;0000;Area;201
Дятьковский;р-н;0032;006;000;000;0000;Area;201
Жирятинский;р-н;0032;007;000;000;0000;Area;201
Жуковский;р-н;0032;008;000;000;0000;Area;201
Злынковский;р-н;0032;009;000;000;0000;Area;201
Карачевский;р-н;0032;010;000;000;0000;Area;201
Клетнянский;р-н;0032;011;000;000;0000;Area;201
Климовский;р-н;0032;012;000;000;0000;Area;201
Клинцовский;р-н;0032;013;000;000;0000;Area;201
Комаричский;р-н;0032;014;000;000;0000;Area;201
Красногорский;р-н;0032;015;000;000;0000;Area;201
Мглинский;р-н;0032;016;000;000;0000;Area;201
Навлинский;р-н;0032;017;000;000;0000;Area;201
Новозыбковский;р-н;0032;018;000;000;0000;Area;201
Погарский;р-н;0032;019;000;000;0000;Area;201
Почепский;р-н;0032;020;000;000;0000;Area;201
Рогнединский;р-н;0032;021;000;000;0000;Area;201
Севский;р-н;0032;022;000;000;0000;Area;201
Стародубский;р-н;0032;023;000;000;0000;Area;201
Суземский;р-н;0032;024;000;000;0000;Area;201
Суражский;р-н;0032;025;000;000;0000;Area;201
Трубчевский;р-н;0032;026;000;000;0000;Area;201
Унечский;р-н;0032;027;000;000;0000;Area;201
Александровский;р-н;0033;002;000;000;0000;Area;201
Вязниковский;р-н;0033;003;000;000;0000;Area;201
Гороховецкий;р-н;0033;004;000;000;0000;Area;201
Гусь-Хрустальный;р-н;0033;005;000;000;0000;Area;201
Камешковский;р-н;0033;006;000;000;0000;Area;201
Киржачский;р-н;0033;007;000;000;0000;Area;201
Ковровский;р-н;0033;008;000;000;0000;Area;201
Кольчугинский;р-н;0033;009;000;000;0000;Area;201
Меленковский;р-н;0033;010;000;000;0000;Area;201
Муромский;р-н;0033;011;000;000;0000;Area;201
Петушинский;р-н;0033;012;000;000;0000;Area;201
Селивановский;р-н;0033;013;000;000;0000;Area;201
Собинский;р-н;0033;014;000;000;0000;Area;201
Судогодский;р-н;0033;015;000;000;0000;Area;201
Суздальский;р-н;0033;016;000;000;0000;Area;201
Юрьев-Польский;р-н;0033;017;000;000;0000;Area;201
Алексеевский;р-н;0034;002;000;000;0000;Area;201
Быковский;р-н;0034;003;000;000;0000;Area;201
Городищенский;р-н;0034;004;000;000;0000;Area;201
Даниловский;р-н;0034;005;000;000;0000;Area;201
Дубовский;р-н;0034;006;000;000;0000;Area;201
Еланский;р-н;0034;007;000;000;0000;Area;201
Жирновский;р-н;0034;008;000;000;0000;Area;201
Иловлинский;р-н;0034;009;000;000;0000;Area;201
Калачевский;р-н;0034;010;000;000;0000;Area;201
Камышинский;р-н;0034;011;000;000;0000;Area;201
Киквидзенский;р-н;0034;012;000;000;0000;Area;201
Клетский;р-н;0034;013;000;000;0000;Area;201
Котельниковский;р-н;0034;014;000;000;0000;Area;201
Котовский;р-н;0034;015;000;000;0000;Area;201
Кумылженский;р-н;0034;016;000;000;0000;Area;201
Ленинский;р-н;0034;017;000;000;0000;Area;201
Михайловский;р-н;0034;018;000;000;0000;Area;201
Нехаевский;р-н;0034;019;000;000;0000;Area;201
Николаевский;р-н;0034;020;000;000;0000;Area;201
Новоаннинский;р-н;0034;021;000;000;0000;Area;201
Октябрьский;р-н;0034;022;000;000;0000;Area;201
Ольховский;р-н;0034;023;000;000;0000;Area;201
Палласовский;р-н;0034;024;000;000;0000;Area;201
Руднянский;р-н;0034;025;000;000;0000;Area;201
Светлоярский;р-н;0034;026;000;000;0000;Area;201
Серафимовичский;р-н;0034;027;000;000;0000;Area;201
Среднеахтубинский;р-н;0034;028;000;000;0000;Area;201
Старополтавский;р-н;0034;029;000;000;0000;Area;201
Суровикинский;р-н;0034;030;000;000;0000;Area;201
Урюпинский;р-н;0034;031;000;000;0000;Area;201
Фроловский;р-н;0034;032;000;000;0000;Area;201
Чернышковский;р-н;0034;033;000;000;0000;Area;201
Новониколаевский;р-н;0034;034;000;000;0000;Area;201
Вологодский;р-н;0035;001;000;000;0000;Area;201
Бабаевский;р-н;0035;002;000;000;0000;Area;201
Бабушкинский;р-н;0035;003;000;000;0000;Area;201
Белозерский;р-н;0035;004;000;000;0000;Area;201
Вашкинский;р-н;0035;005;000;000;0000;Area;201
Великоустюгский;р-н;0035;006;000;000;0000;Area;201
Верховажский;р-н;0035;007;000;000;0000;Area;201
Вожегодский;р-н;0035;008;000;000;0000;Area;201
Вытегорский;р-н;0035;009;000;000;0000;Area;201
Грязовецкий;р-н;0035;010;000;000;0000;Area;201
Кадуйский;р-н;0035;011;000;000;0000;Area;201
Кирилловский;р-н;0035;012;000;000;0000;Area;201
Кичменгско-Городецкий;р-н;0035;013;000;000;0000;Area;201
Междуреченский;р-н;0035;014;000;000;0000;Area;201
Никольский;р-н;0035;015;000;000;0000;Area;201
Нюксенский;р-н;0035;016;000;000;0000;Area;201
Сокольский;р-н;0035;017;000;000;0000;Area;201
Сямженский;р-н;0035;018;000;000;0000;Area;201
Тарногский;р-н;0035;019;000;000;0000;Area;201
Тотемский;р-н;0035;020;000;000;0000;Area;201
Усть-Кубинский;р-н;0035;021;000;000;0000;Area;201
Устюженский;р-н;0035;022;000;000;0000;Area;201
Харовский;р-н;0035;023;000;000;0000;Area;201
Чагодощенский;р-н;0035;024;000;000;0000;Area;201
Череповецкий;р-н;0035;025;000;000;0000;Area;201
Шекснинский;р-н;0035;026;000;000;0000;Area;201
Аннинский;р-н;0036;002;000;000;0000;Area;201
Бобровский;р-н;0036;003;000;000;0000;Area;201
Богучарский;р-н;0036;004;000;000;0000;Area;201
Борисоглебский;р-н;0036;005;000;000;0000;Area;201
Бутурлиновский;р-н;0036;006;000;000;0000;Area;201
Верхнемамонский;р-н;0036;007;000;000;0000;Area;201
Верхнехавский;р-н;0036;008;000;000;0000;Area;201
Воробьевский;р-н;0036;009;000;000;0000;Area;201
Грибановский;р-н;0036;010;000;000;0000;Area;201
Калачеевский;р-н;0036;011;000;000;0000;Area;201
Каменский;р-н;0036;012;000;000;0000;Area;201
Кантемировский;р-н;0036;013;000;000;0000;Area;201
Каширский;р-н;0036;014;000;000;0000;Area;201
Лискинский;р-н;0036;015;000;000;0000;Area;201
Нижнедевицкий;р-н;0036;016;000;000;0000;Area;201
Новоусманский;р-н;0036;017;000;000;0000;Area;201
Новохоперский;р-н;0036;018;000;000;0000;Area;201
Ольховатский;р-н;0036;019;000;000;0000;Area;201
Острогожский;р-н;0036;020;000;000;0000;Area;201
Павловский;р-н;0036;021;000;000;0000;Area;201
Панинский;р-н;0036;022;000;000;0000;Area;201
Петропавловский;р-н;0036;023;000;000;0000;Area;201
Поворинский;р-н;0036;024;000;000;0000;Area;201
Подгоренский;р-н;0036;025;000;000;0000;Area;201
Рамонский;р-н;0036;026;000;000;0000;Area;201
Репьевский;р-н;0036;027;000;000;0000;Area;201
Россошанский;р-н;0036;028;000;000;0000;Area;201
Семилукский;р-н;0036;029;000;000;0000;Area;201
Таловский;р-н;0036;030;000;000;0000;Area;201
Терновский;р-н;0036;031;000;000;0000;Area;201
Хохольский;р-н;0036;032;000;000;0000;Area;201
Эртильский;р-н;0036;033;000;000;0000;Area;201
Ивановский;р-н;0037;001;000;000;0000;Area;201
Верхнеландеховский;р-н;0037;002;000;000;0000;Area;201
Вичугский;р-н;0037;003;000;000;0000;Area;201
Гаврилово-Посадский;р-н;0037;004;000;000;0000;Area;201
Заволжский;р-н;0037;005;000;000;0000;Area;201
Ильинский;р-н;0037;006;000;000;0000;Area;201
Кинешемский;р-н;0037;007;000;000;0000;Area;201
Комсомольский;р-н;0037;008;000;000;0000;Area;201
Лежневский;р-н;0037;009;000;000;0000;Area;201
Лухский;р-н;0037;010;000;000;0000;Area;201
Палехский;р-н;0037;011;000;000;0000;Area;201
Пестяковский;р-н;0037;012;000;000;0000;Area;201
Приволжский;р-н;0037;013;000;000;0000;Area;201
Пучежский;р-н;0037;014;000;000;0000;Area;201
Родниковский;р-н;0037;015;000;000;0000;Area;201
Савинский;р-н;0037;016;000;000;0000;Area;201
Тейковский;р-н;0037;017;000;000;0000;Area;201
Фурмановский;р-н;0037;018;000;000;0000;Area;201
Шуйский;р-н;0037;019;000;000;0000;Area;201
Южский;р-н;0037;020;000;000;0000;Area;201
Юрьевецкий;р-н;0037;021;000;000;0000;Area;201
Иркутский;р-н;0038;001;000;000;0000;Area;201
Ангарский;р-н;0038;002;000;000;0000;Area;201
Балаганский;р-н;0038;003;000;000;0000;Area;201
Бодайбинский;р-н;0038;004;000;000;0000;Area;201
Братский;р-н;0038;005;000;000;0000;Area;201
Жигаловский;р-н;0038;006;000;000;0000;Area;201
Заларинский;р-н;0038;007;000;000;0000;Area;201
Зиминский;р-н;0038;008;000;000;0000;Area;201
Казачинско-Ленский;р-н;0038;009;000;000;0000;Area;201
Катангский;р-н;0038;010;000;000;0000;Area;201
Качугский;р-н;0038;011;000;000;0000;Area;201
Киренский;р-н;0038;012;000;000;0000;Area;201
Куйтунский;р-н;0038;013;000;000;0000;Area;201
Мамско-Чуйский;р-н;0038;014;000;000;0000;Area;201
Нижнеилимский;р-н;0038;015;000;000;0000;Area;201
Нижнеудинский;р-н;0038;016;000;000;0000;Area;201
Ольхонский;р-н;0038;017;000;000;0000;Area;201
Слюдянский;р-н;0038;018;000;000;0000;Area;201
Тайшетский;р-н;0038;019;000;000;0000;Area;201
Тулунский;р-н;0038;020;000;000;0000;Area;201
Усольский;р-н;0038;021;000;000;0000;Area;201
Усть-Илимский;р-н;0038;022;000;000;0000;Area;201
Усть-Кутский;р-н;0038;023;000;000;0000;Area;201
Усть-Удинский;р-н;0038;024;000;000;0000;Area;201
Черемховский;р-н;0038;025;000;000;0000;Area;201
Чунский;р-н;0038;026;000;000;0000;Area;201
Шелеховский;р-н;0038;027;000;000;0000;Area;201
Усть-Ордынский;АО;0038;100;000;000;0000;Area;205
Аларский;р-н;0038;128;000;000;0000;Area;201
Баяндаевский;р-н;0038;129;000;000;0000;Area;201
Боханский;р-н;0038;130;000;000;0000;Area;201
Нукутский;р-н;0038;131;000;000;0000;Area;201
Осинский;р-н;0038;132;000;000;0000;Area;201
Эхирит-Булагатский;р-н;0038;133;000;000;0000;Area;201
Багратионовский;р-н;0039;002;000;000;0000;Area;201
Гвардейский;р-н;0039;003;000;000;0000;Area;201
Гурьевский;р-н;0039;004;000;000;0000;Area;201
Гусевский;р-н;0039;005;000;000;0000;Area;201
Зеленоградский;р-н;0039;006;000;000;0000;Area;201
Краснознаменский;р-н;0039;007;000;000;0000;Area;201
Неманский;р-н;0039;008;000;000;0000;Area;201
Нестеровский;р-н;0039;009;000;000;0000;Area;201
Озерский;р-н;0039;010;000;000;0000;Area;201
Полесский;р-н;0039;011;000;000;0000;Area;201
Правдинский;р-н;0039;012;000;000;0000;Area;201
Славский;р-н;0039;013;000;000;0000;Area;201
Черняховский;р-н;0039;014;000;000;0000;Area;201
Балтийский;р-н;0039;015;000;000;0000;Area;201
Светлогорский;р-н;0039;016;000;000;0000;Area;201
Бабынинский;р-н;0040;002;000;000;0000;Area;201
Барятинский;р-н;0040;003;000;000;0000;Area;201
Боровский;р-н;0040;004;000;000;0000;Area;201
Спас-Деменский;р-н;0040;005;000;000;0000;Area;201
Дзержинский;р-н;0040;006;000;000;0000;Area;201
Думиничский;р-н;0040;007;000;000;0000;Area;201
Жиздринский;р-н;0040;008;000;000;0000;Area;201
Жуковский;р-н;0040;009;000;000;0000;Area;201
Износковский;р-н;0040;010;000;000;0000;Area;201
Кировский;р-н;0040;011;000;000;0000;Area;201
Козельский;р-н;0040;012;000;000;0000;Area;201
Куйбышевский;р-н;0040;013;000;000;0000;Area;201
Людиновский;р-н;0040;014;000;000;0000;Area;201
Малоярославецкий;р-н;0040;015;000;000;0000;Area;201
Медынский;р-н;0040;016;000;000;0000;Area;201
Мещовский;р-н;0040;017;000;000;0000;Area;201
Мосальский;р-н;0040;018;000;000;0000;Area;201
Перемышльский;р-н;0040;019;000;000;0000;Area;201
Сухиничский;р-н;0040;020;000;000;0000;Area;201
Тарусский;р-н;0040;021;000;000;0000;Area;201
Ульяновский;р-н;0040;022;000;000;0000;Area;201
Ферзиковский;р-н;0040;023;000;000;0000;Area;201
Хвастовичский;р-н;0040;024;000;000;0000;Area;201
Юхновский;р-н;0040;025;000;000;0000;Area;201
Алеутский;р-н;0041;002;000;000;0000;Area;201
Быстринский;р-н;0041;003;000;000;0000;Area;201
Елизовский;р-н;0041;005;000;000;0000;Area;201
Мильковский;р-н;0041;006;000;000;0000;Area;201
Соболевский;р-н;0041;007;000;000;0000;Area;201
Усть-Большерецкий;р-н;0041;008;000;000;0000;Area;201
Усть-Камчатский;р-н;0041;009;000;000;0000;Area;201
Карагинский;р-н;0041;010;000;000;0000;Area;201
Олюторский;р-н;0041;011;000;000;0000;Area;201
Пенжинский;р-н;0041;012;000;000;0000;Area;201
Тигильский;р-н;0041;013;000;000;0000;Area;201
Кемеровский;р-н;0042;001;000;000;0000;Area;201
Беловский;р-н;0042;002;000;000;0000;Area;201
Гурьевский;р-н;0042;003;000;000;0000;Area;201
Ижморский;р-н;0042;004;000;000;0000;Area;201
Крапивинский;р-н;0042;005;000;000;0000;Area;201
Ленинск-Кузнецкий;р-н;0042;006;000;000;0000;Area;201
Мариинский;р-н;0042;007;000;000;0000;Area;201
Новокузнецкий;р-н;0042;009;000;000;0000;Area;201
Прокопьевский;р-н;0042;010;000;000;0000;Area;201
Промышленновский;р-н;0042;011;000;000;0000;Area;201
Таштагольский;р-н;0042;012;000;000;0000;Area;201
Тисульский;р-н;0042;013;000;000;0000;Area;201
Топкинский;р-н;0042;014;000;000;0000;Area;201
Тяжинский;р-н;0042;015;000;000;0000;Area;201
Чебулинский;р-н;0042;016;000;000;0000;Area;201
Юргинский;р-н;0042;017;000;000;0000;Area;201
Яйский;р-н;0042;018;000;000;0000;Area;201
Яшкинский;р-н;0042;019;000;000;0000;Area;201
Арбажский;р-н;0043;002;000;000;0000;Area;201
Афанасьевский;р-н;0043;003;000;000;0000;Area;201
Белохолуницкий;р-н;0043;004;000;000;0000;Area;201
Богородский;р-н;0043;005;000;000;0000;Area;201
Верхнекамский;р-н;0043;006;000;000;0000;Area;201
Верхошижемский;р-н;0043;007;000;000;0000;Area;201
Вятскополянский;р-н;0043;008;000;000;0000;Area;201
Даровской;р-н;0043;009;000;000;0000;Area;201
Зуевский;р-н;0043;010;000;000;0000;Area;201
Кикнурский;р-н;0043;011;000;000;0000;Area;201
Кильмезский;р-н;0043;012;000;000;0000;Area;201
Кирово-Чепецкий;р-н;0043;013;000;000;0000;Area;201
Котельничский;р-н;0043;014;000;000;0000;Area;201
Куменский;р-н;0043;015;000;000;0000;Area;201
Лебяжский;р-н;0043;016;000;000;0000;Area;201
Лузский;р-н;0043;017;000;000;0000;Area;201
Малмыжский;р-н;0043;018;000;000;0000;Area;201
Мурашинский;р-н;0043;019;000;000;0000;Area;201
