Cod_bank;Name_bank;Name_okato;Name_osb;Cod_osb;Filial;Nas_punkt;Adress;prim;mbk
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0212;г. Гусь-Хрустальный;ул. Карла Маркса, 58, стр. А;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0213;г. Гусь-Хрустальный;ул. Каховского, 10;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0214;Гусевский;ул. Советская, 25, стр. А;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0215;г. Курлово;ул. Володарского, 7;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0216;Золотково;ул. Ломоносова, 7;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0217;Мезиновский;ул. Фрезерная, 3;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0218;Добрятино;ул. 60 лет Октября, 10;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0220;Великодворский;ул. Ленина, 1;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0222;Уршельский;ул. Вознесенского, 3, стр. А;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0231;г. Ковров;пр-т Ленина, 49;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0232;г. Ковров;ул. Либерецкая, 5, к. а;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0233;г. Ковров;ул. Абельмана, 31;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0234;г. Ковров;ул. Грибоедова, 28;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0235;г. Ковров;ул. Лопатина, 13, стр. 4;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0236;г. Ковров;ул. Космонавтов, 4, стр. 4;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0237;г. Ковров;ул. Куйбышева, 5;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0238;г. Ковров;ул. Туманова, 31;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0239;г. Ковров;ул. Комсомольская, 95;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0240;г. Ковров;пр-т Ленина, 21;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0241;г. Ковров;ул. Муромская, 31;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0242;г. Ковров;ул. Строителей, 22, к. 2;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0243;г. Ковров;ул. Белинского, 6;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0244;Мелехово;ул. Первомайская, 92;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0245;п. Им Максима Горького;ул. Морозова, 3;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0246;Малыгино;ул. Школьная, 57, к. а;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0247;п. Им Карла Маркса;ул. Шоссейная, 9;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;0248;п. Новки;ул. Ильича, 7;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;ОПЕРО;г. Ковров;пр. Ленина, 49;;1
42;Волго-Вятский банк;Владимирская область;Владимирское ОСБ;8611;ОПЕРУ;г. Владимир;пр. Ленина, 36;;1
42;Волго-Вятский банк;Владимирская область;Гусь-Хрустальное ОСБ;2490;ОПЕРО;г. Гусь-Хрустальный;пр. Теплицкий, 23;;1
42;Волго-Вятский банк;Владимирская область;Киржачское ОСБ;8569;0001;г. Киржач;40 лет октября ул., 38;;1
42;Волго-Вятский банк;Владимирская область;Киржачское ОСБ;8569;0002;г. Киржач;пос. Красный Октябрь, ул. Первомайская, 1;;1
42;Волго-Вятский банк;Владимирская область;Киржачское ОСБ;8569;0013;г. Киржач;ул. Привокзальная, 22;;1
42;Волго-Вятский банк;Владимирская область;Киржачское ОСБ;8569;ОПЕРО;г. Киржач;ул. Пугачева, 2;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0003;Бавлены;ул. Советская, 2;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0015;г. Кольчугино;ул. Мира, 3;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0023;г. Кольчугино;ул. Добровольского, 27;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0029;г. Кольчугино;Школьная ул., 12;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0032;г. Юрьев-Польский;ул. Школьная, 11;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0033;г. Юрьев-Польский;ул. 1 Мая, 74-б;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0039;Шихобалово;село Шихобалово;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0040;г. Юрьев-Польский;ул. Вокзальная, 16;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0041;г. Александров;ул. Революции, 36;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0042;г. Александров;ул. Ческа-Липа, 10;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0043;г. Александров;ул. Революции, 24;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0044;г. Александров;пер. Советский, 33;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0045;г. Александров;ул. Октябрьская, 2;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0046;г. Александров;ул. Юбилейная, 4;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0047;г. Струнино;ул. Чкалова, 4А;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0048;г. Струнино;ул. Шувалова, 5а;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0049;п. Карабаново;ул. Лермонтова, 4;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0051;пгт Балакирево;ул. 60 лет Октября, 12;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0054;г. Киржач;ул. ПУГАЧЕВА, 2;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0055;г. Киржач;ул. ПРИВОКЗАЛЬНАЯ, 22, к. А;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0056;г. Киржач;ул. Первомайская, 1;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;0057;г. Киржач;ул. 40 лет октября, 38;;1
42;Волго-Вятский банк;Владимирская область;Кольчугинское ОСБ;2484;ОПЕРО;г. Кольчугино;ул. 3-го Интернационала, 40;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0001;г. Муром;ул. Артема, 1А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0003;г. Муром;ул. Кирова, 9;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0004;г. Муром;ул. Комсомольская, 51;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0011;д. Прудищи;ул. Заречная, 6А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0013;с. Молотицы;ул. Гагарина, 31;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0014;с. Борисоглеб;ул. Коминтерна, 18;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0016;г. Муром;ул. Гоголева, 2а;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0020;г. Муром;ул. Муромская, 3, к.2;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0021;с. Панфилово;ул. Октябрьская, 4Б;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0035;с. Чаадаево;ул. Новая, 16;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0042;с. Польцо;ул. Ветеранов, 7;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0050;г. Муром;ул. Владимирская, 40;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0052;г. Муром;ул. Дзержинского, 43;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0055;г. Муром;Радиозаводское шоссе, 42;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0056;г. Муром;ул. Заводская, 21;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0057;г. Муром;ул. Ленинградская, 5;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0059;г. Муром;ул. Октябрьская, 27;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0062;г. Муром;ул. Кооперативная, 15;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0101;г. Меленки;ул. 1 Мая, 42;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0103;с. Илькино;ул. Садовая, 10А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0109;с. Ляхи;ул. Советская, 69;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0112;д. Тургенево;ул. Муромская, 112А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0113;п. Красная Горбатка;ул. Садовая, 15;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0114;п. Новый Быт;ул. Шоссейная, 16;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0117;с. Малышево;ул. Школьная, 3;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0118;пгт Красная Горбатка;ул. Коммунальная, 7;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0119;г. Меленки;ул. Конышева, 2а;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0121;г. Муром;ул. Льва Толстого, 20;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0122;г. Вязники;ул. Советская, 80;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0123;г. Вязники;мкрн. Дечинский, 4;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0124;г. Вязники;ул. Сергиевских, 1/6;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0125;г. Вязники;ул. Металлистов, 13;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0126;г. Вязники;ул. Горького, 100;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0127;г. Вязники;ул. Владимирская, 7;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0128;г. Вязники;ул. Комсомольская, 16;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0129;г. Вязники;ул. 1 Шоссейная, 1а;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0130;п. Никологоры;ул. Советская, 9;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0131;п. Мстера;пл. Ленина, 7;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0132;пгт Степанцево;ул. Первомайская, 16А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0134;п. Октябрьский;ул. Советская, 1А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0138;д. Чудиново;ул. Центральная, 2;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0139;д. Паустово;ул. Центральная, 54А;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0142;г. Гороховец;ул. Ленина, 91;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0143;г. Гороховец;ул. Кутузова, 3;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0144;с. Фоминки;ул. Советская, 12;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0145;п. Чулково;ул. Парковая, 2;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0146;д. Великово;ул. Школьная, 33;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;0148;п. Галицы;ул. Железнодорожная, 1;;1
42;Волго-Вятский банк;Владимирская область;Муромское ОСБ;93;ОПЕРО;г. Муром;ул. Московская, 101;;1
42;Волго-Вятский банк;Кировская область;Вятско-Полянское ОСБ;4423;0;г. ВЯТСКИЕ ПОЛЯНЫ;ул. АЗИНА, 47;;1
42;Волго-Вятский банк;Кировская область;Вятско-Полянское ОСБ;4423;0002;г. Сосновка;ул. Комсомольская, 6а;;1
42;Волго-Вятский банк;Кировская область;Вятско-Полянское ОСБ;4423;0009;Усть-Люга;ул. Советская, 28;;1
42;Волго-Вятский банк;Кировская область;Вятско-Полянское ОСБ;4423;0016;Красная Поляна;ул. Набережная, 8;;1
42;Волго-Вятский банк;Кировская область;Вятско-Полянское ОСБ;4423;0022;Вятские Поляны;ул. Урицкого, 55;;1
42;Волго-Вятский банк;Кировская область;Вятско-Полянское ОСБ;4423;0034;Малмыж;ул. Урицкого, 3;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0;г. Кирово-Чепецк;ул.  Мира,  34;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0032;г. Кирово-Чепецк;ул. Дзержинского, 6б;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0067;г. Кирово-Чепецк;ул. 60 лет Октября, 17а;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0069;Зуевка;ул. Исполкомовская, 87;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0070;Косино;ул. Красноармейская, 3;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0076;г. Зуевка;ул. Республики, 30;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0077;Фаленки;ул. Свободы, 79;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0081;г. Кирово-Чепецк;ул. Горького, 10;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0082;г. Кирово-Чепецк;ул. Ленина, 36, к. 3;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0083;г. Кирово-Чепецк;ул. Луначарского, 13, к. а;;1
42;Волго-Вятский банк;Кировская область;Кирово-Чепецкое ОСБ;5766;0084;г. Кирово-Чепецк;ул. Железнодорожная, 29;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0;г. Киров;ул.  Дерендяева,  25;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0001;г. Киров;ул. Герцена, 37;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0014;Киров п. Коминтерн;ул. П. Корчагина, 60;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0015;г. Киров;пр-т Октябрьский, 26;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0028;г. Киров;ул. Большева, 5;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0031;г. Киров;ул. Ленина, 6;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0033;г. Киров;ул. Московская, 134;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0034;г. Киров;ул. Мопра, 113;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0050;г. Киров;ул. Правды, 4;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0064;г. Киров;ул. Индустриальная, 18;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0069;г. Киров;ул. Воровского, 37;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0095;г. Киров;ул. Щорса, 43;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0104;г. Киров;ул. Воровского, 52;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0117;г. Киров;ул. К. Либкнехта, 161;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0118;г. Киров;ул. Степана Халтурина, 40;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0120;г. Киров;ул. Ломоносова, 14;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0125;Киров п. Лянгасово;ул. Лесная, 8;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0130;г. Киров;ул. Производственная, 19;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0134;г. Киров;ул. Сурикова, 7;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0139;г. Киров;ул. Кольцова, 18;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0140;г. Киров;ул. Ст. Халтурина, 98;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0144;г. Киров;ул. Физкультурников, 6;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0147;г. Киров;ул. Риммы Юровской, 7;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0150;г. Киров;ул. Некрасова, 46А;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0151;г. Киров;ул. Крупской, 5;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0152;г. Киров;ул. Свободы, 155;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0153;г. Киров;ул. Молодой Гвардии, 2;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0154;г. Киров;ул. Московская, 7;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0156;г. Киров;ул. Герцена, 37;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0160;г. Киров;пр-т Строителей, 7;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0162;г. Киров;пр-т Октябрьский, 155;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0166;Оричи;ул. Карла Маркса, 14;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0170;пгт Стрижи;ул. Рабочая, 1;;1
42;Волго-Вятский банк;Кировская область;Кировское ОСБ;8612;0172;г. Мирный;ул. Ленина, 33А;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0;г. Котельнич;ул.  Советская,  108;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0008;с. Юрьево;ул. Кирова, 16;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0023;п. Макарье;ул. Советская, 16;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0057;г. Юбилейный;ул. Хитрина, 10;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0059;Светлый;ул. Ленина, 18;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0066;г. Котельнич;ул. Школьная, 3;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0072;Орлов;ул. Ленина, 50;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0073;с. Тохтино;ул. Кирова, 25;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0074;Кузнецы;ул. Школьная;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0075;д. Цепели;ул. Мира, 1;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0076;Арбаж;ул. Советская, 12;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0077;с. Сорвижи;ул. Советская, 29;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0078;с. Шембеть;ул. Заводская, 2;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0079;с. Верхотулье;ул. Свободы, 6;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0080;с. Кормино;ул. Советская, 18;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0081;пгт Свеча;ул. Карла Маркса, 8;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0082;с. Круглыжи;ул. Сентябрьская, 1;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0083;с. Шмелево;ул. Свободы, 17;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0084;с. Юма;ул. Коммуны, 40;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0085;Даровское;ул. Набережная, 7;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0086;с. Кобра;ул. Гагарина, 7;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0087;пгт Красное;ул. Труда, 6;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0088;с. Ленинское;ул. Гагарина, 69;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0089;п. Гостовский;ул. Железнодорожная, 1а;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0090;Новотроицкое;ул. Кооперативная, 4;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0091;Черновское;ул. Кооперативная, 14;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0092;г. Котельнич;ул. Советская, 159;;1
42;Волго-Вятский банк;Кировская область;Котельничское ОСБ;1461;0093;Ленинская Искра;ул. Ронжина, 1, к. А;;1
42;Волго-Вятский банк;Кировская область;Куменское ОСБ;5752;0;п. Кумены;ул. Лесная, 3а;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0;г. Луза;ул.  Ленина,  47;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0001;г. Луза;ул. Пушкина, 12;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0004;Фабричный;ул. Гагарина, 36;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0013;п. Христофорово;ул. В.Козлова, 18;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0014;п. Боровица;ул. Труда, 16;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0017;п. Уга;ул. Почтовая, 35;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0020;п. Таврический;ул. 60 лет октября, 7;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0038;Опарино;ул. Октябрьская, 15б;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0039;п. Маромица;ул. Пионерская, 14;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0040;Заря;ул. Ленина, 16;;1
42;Волго-Вятский банк;Кировская область;Лузское ОСБ;4092;0096;г. Подосиновиц;ул. Советская, 87;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0;г. Омутнинск;ул.  Володарского,  51;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0001;Рудничный;ул. Орджоникидзе, 26;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0002;с. Залазна;ул. Октябрьская, 15;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0004;Песковка;ул. Ленина, 68;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0005;п. Черная Холуница;ул. Ленина, 8;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0007;Лойно;ул. Падерина, 80;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0011;п. Лесной Поляны;ул. Комсомольская, 10;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0015;г. Лесной;ул. Мопра, 42;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0020;г. Омутнинск;ул. Ленина, 2а;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0036;п. Восточный;ул. 30 лет Победы, 7;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0037;Светлополянск;ул. Школьная, 4;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0039;г. Кирс;ул. Слободская, 16;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0040;г. Омутнинск;ул. Юных Пионеров, 15;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0041;Афанасьево;ул. Красных Партизан, 28;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0042;с. Гордино;ул. Труда, 21;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0043;Пашино;ул. Центральная, 15;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0045;с. Бисерово;ул. Коммунистическая, 16;;1
42;Волго-Вятский банк;Кировская область;Омутнинское ОСБ;4397;0046;г. Бор;ул. Строителей, 8;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0;г. Слободской;ул. Халтурина, 12;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0001;п. Вахруши;ул. Кирова, 22;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0002;г. Слободской;ул. Слободская, 48;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0004;с. Карино;ул. Карла Маркса, 12;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0005;г. Слободской;ул. Гагарина, 1;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0007;Ильинское;ул. Набережная, 9;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0017;г. Слободской;ул. Грина, 51;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0021;п. Октябрьский;ул. Горького, 1;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0024;Шестаково;ул. Советская, 3;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0025;с. Лекма;ул. Профсоюзная, 11;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0031;п. Сухоборка;ул. Профсоюзная, 9;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0044;д. Стулово;ул. Трактовая, 56;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0046;с. Бобино;ул. Мира, 11;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0048;д. Шихово;ул. Солнечная, 1;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0053;г. Слободской;ул. Первомайская, 9;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0059;г. Белая Холуница;ул. Глазырина, 2а;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0060;с. Всвехсвятское;ул. Школьная, 8, к. А;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0061;п. Климковка;ул. Ленина, 15;;1
42;Волго-Вятский банк;Кировская область;Слободское ОСБ;4387;0062;с. Полом;ул. Советская, 20;;1
